"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"SERX","17","08","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"NARZ","17","05","01","MADISON             ","0","0","1","26","0","1110","111","3 ","3","","2017","0","20","5","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","67","",
"ABS ","17","04","01","TUSCALOOSA          ","0","0","4070","9874","7580","0","0","3 ","3","","2017","5804","0","0","125","01C125","","","","0","",
"TASD","17","05","01","MOBILE              ","0","0","9066","9066","15677","0","0","3 ","3","","2017","0","0","0","097","01C097","","","","0","",
"SERX","17","05","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"ABWR","17","04","01","JEFFERSON           ","0","0","4345","4345","3605","0","0","3 ","3","","2017","0","0","0","073","01C073","","","","0","",
"AUT ","17","04","01","AUTAUGA             ","0","0","595","2210","1668","0","0","3 ","3","","2017","1615","0","0","001","01C001","","","","0","",
"NARZ","17","08","01","MADISON             ","0","0","1","31","0","1440","144","3 ","3","","2017","0","10","20","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","67","",
"ABWR","17","02","01","JEFFERSON           ","0","0","4079","4079","2897","0","0","3 ","3","","2017","0","0","0","073","01C073","","","","0","",
"AUT ","17","02","01","JEFFERSON           ","0","0","523","2045","1675","0","0","3 ","3","","2017","1522","0","0","073","01C073","","","","0","",
"ABWR","17","09","01","JEFFERSON           ","0","0","4579","4579","3825","0","0","3 ","3","","2017","0","0","0","073","01C073","","","","0","",
"TASD","17","09","01","MOBILE              ","0","0","7962","7962","14650","0","0","3 ","3","","2017","0","0","0","097","01C097","","","","0","",
"BHRR","17","02","01","JEFFERSON           ","0","0","12588","13978","12393","0","0","3 ","3","","2017","1390","0","0","073","01C073","","","","0","",
"APPX","17","02","01","SHELBY              ","0","0","36","36","590","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"LDRR","17","07","12","DUVAL               ","0","0","1289","6840","5161","0","0","3 ","3","","2017","5551","0","0","031","12C031","","","","0","",
"IANR","17","06","19","BUTLER              ","0","0","0","14982","20506","0","0","3 ","6","","2017","14982","0","0","023","19C023","WE HIRED 10 STUDENT CONDUCTORS","","","30","",
"CIC ","17","06","19","LINN                ","0","0","7412","7412","12614","0","0","3 ","6","","2017","0","0","0","113","19C113","","","","0","",
"KEOK","17","11","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2017","0","0","0","111","19C111","","","","0","",
"BJRY","17","05","19","DES MOINES          ","0","0","2051","2051","8328","0","0","3 ","6","","2017","0","0","0","057","19C057","","","","0","",
"BSVY","17","05","19","BOONE               ","0","0","18","512","2193","40587","2542","3 ","6","","2017","81","413","0","015","19C015","BOX 12 AND BOX 16 & 17 ARE CORRECT ","","","34","",
"IARR","17","12","19","HARDIN              ","0","0","0","292","307","0","0","3 ","6","","2017","292","0","0","083","19C083","","","","0","",
"IAIS","17","06","19","LINN                ","0","0","22411","85426","39450","0","0","2 ","6","","2017","63015","0","0","113","19C113","","","","0","",
"IARR","17","06","19","HARDIN              ","0","0","0","219","383","0","0","3 ","6","","2017","219","0","0","083","19C083","","","","0","",
"IATR","17","06","19","CERRO GORDO         ","0","0","0","360","1229","0","0","3 ","6","","2017","360","0","0","033","19C033","","","","0","",
"ISRY","17","06","19","APPANOOSE           ","0","0","0","498","878","0","0","3 ","6","","2017","498","0","0","007","19C007","","","","0","",
"IANR","17","03","19","BUTLER              ","0","0","0","16333","17157","0","0","3 ","6","","2017","16333","0","0","023","19C023","","","","0","",
"BSVY","17","06","19","BOONE               ","0","0","24","1075","2072","78736","4935","3 ","6","","2017","72","979","0","015","19C015","BOX 12 AND 16 ARE CORRECT
NUMBERS ARE HIGH DUE TO SEASON STARTING AND 2 SPECIAL EVENT DAYS. ","","","92","",
"IAIS","17","12","19","LINN                ","0","0","23500","81621","37194","0","0","2 ","6","","2017","58121","0","0","113","19C113","","","","0","",
"CCUO","17","09","17","MCHENRY             ","0","0","0","0","0","0","0","3 ","4","","2017","0","0","0","111","17C111","","","","0","",
"EFRR","17","09","17","EFFINGHAM           ","0","0","3174","3174","529","0","0","3 ","4","","2017","0","0","0","049","17C049","","","","0","",
"PRY ","17","02","17","PEORIA              ","0","0","0","0","0","0","0","6 ","4","","2017","0","0","0","143","17C143","","","","0","",
"MJ  ","17","01","17","COOK                ","0","0","0","0","0","0","0","6 ","4","","2017","0","0","0","031","17C031","","","","0","",
"IR  ","17","01","17","LA SALLE            ","0","0","660","5660","10963","0","0","3 ","4","","2017","5000","0","0","099","17C099","","","","0","",
"JERX","17","09","17","MASSAC              ","0","0","0","82","0","0","0","3 ","4","","2017","82","0","0","127","17C127","","","","0","",
"SVIZ","17","11","17","SHELBY              ","0","0","0","0","0","0","0","6 ","4","","2017","0","0","0","173","17C173","","","","0","",
"CCUO","17","11","17","MCHENRY             ","0","0","0","0","0","0","0","3 ","4","","2017","0","0","0","111","17C111","","","","0","",
"ATN ","17","12","01","ETOWAH              ","0","0","1584","5121","3901","0","0","3 ","3","","2017","3537","0","0","055","01C055","","","","0","",
"APPX","17","12","01","SHELBY              ","0","0","32","32","169","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"ABS ","17","12","01","TUSCALOOSA          ","0","0","2858","8382","7442","0","0","3 ","3","","2017","5524","0","0","125","01C125","***CORRECTED REPORT 3-5-18 PER FRA REPORTING OFFICE REQUEST***","","","62","",
"HMCR","17","03","01","MADISON             ","0","0","3","341","844","0","0","3 ","3","","2017","338","0","0","089","01C089","","","","0","",
"HMCR","17","04","01","MADISON             ","0","0","4","368","759","0","0","3 ","3","","2017","364","0","0","089","01C089","","","","0","",
"TASD","17","04","01","MOBILE              ","0","0","8178","8178","13938","0","0","3 ","3","","2017","0","0","0","097","01C097","","","","0","",
"APPX","17","04","01","SHELBY              ","0","0","52","52","658","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"ATN ","17","10","01","ETOWAH              ","0","0","1654","5514","3461","0","0","3 ","3","","2017","3860","0","0","055","01C055","","","","0","",
"BHRR","17","08","01","JEFFERSON           ","0","0","11865","13015","12775","0","0","3 ","3","","2017","1150","0","0","073","01C073","","","","0","",
"ABWR","17","08","01","JEFFERSON           ","0","0","4956","4956","4158","0","0","3 ","3","","2017","0","0","0","073","01C073","","","","0","",
"AUT ","17","08","01","AUTAUGA             ","0","0","713","2746","1722","0","0","3 ","3","","2017","2033","0","0","001","01C001","","","","0","",
"ABS ","17","08","01","TUSCALOOSA          ","0","0","4018","10080","8322","0","0","3 ","3","","2017","6062","0","0","125","01C125","","","","0","",
"NARZ","17","09","01","MADISON             ","0","0","1","26","0","550","55","3 ","3","","2017","0","10","15","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","67","",
"AUT ","17","09","01","AUTAUGA             ","0","0","587","2338","1665","0","0","3 ","3","","2017","1751","0","0","001","01C001","","","","0","",
"BHRR","17","09","01","JEFFERSON           ","0","0","12765","13904","11789","0","0","3 ","3","","2017","1139","0","0","073","01C073","","","","0","",
"TTIS","17","11","21","BOURBON             ","0","0","0","0","1112","0","0","6 ","3","","2017","0","0","0","017","21C017","","","","0","",
"ATN ","17","04","01","ETOWAH              ","0","0","1442","5543","3784","0","0","3 ","3","","2017","4101","0","0","055","01C055","","","","0","",
"BHRR","17","07","01","JEFFERSON           ","0","0","12479","13922","11986","0","0","3 ","3","","2017","1443","0","0","073","01C073","","","","0","",
"APPX","17","09","01","SHELBY              ","0","0","48","48","325","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"ABS ","17","09","01","TUSCALOOSA          ","0","0","3069","8352","7342","0","0","3 ","3","","2017","5283","0","0","125","01C125","NO UNUSUAL FLUCTUATIONS IN MILES OR HOURS","","","41","",
"APPX","17","08","01","SHELBY              ","0","0","56","56","531","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"HMCR","17","05","01","MADISON             ","0","0","3","471","748","0","0","3 ","3","","2017","468","0","0","089","01C089","","","","0","",
"HMCR","17","06","01","MADISON             ","0","0","7","501","797","0","0","3 ","3","","2017","494","0","0","089","01C089","0","","","1","",
"HMCR","17","07","01","MADISON             ","0","0","3","497","849","0","0","3 ","3","","2017","494","0","0","089","01C089","","","","0","",
"SERX","17","07","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"APPX","17","07","01","SHELBY              ","0","0","52","52","632","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"ABWR","17","07","01","JEFFERSON           ","0","0","4264","4264","3413","0","0","3 ","3","","2017","0","0","0","073","01C073","","","","0","",
"AUT ","17","07","01","AUTAUGA             ","0","0","580","2800","1674","0","0","3 ","3","","2017","2220","0","0","001","01C001","","","","0","",
"ABS ","17","07","01","TUSCALOOSA          ","0","0","4103","9178","7176","0","0","3 ","3","","2017","5075","0","0","125","01C125","","","","0","",
"APPX","17","03","01","SHELBY              ","0","0","32","32","548","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"SERX","17","04","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"APPX","17","01","01","SHELBY              ","0","0","28","28","723","0","0","3 ","3","","2017","0","0","0","117","01C117","","","","0","",
"ATN ","17","03","01","ETOWAH              ","0","0","1490","5994","4535","0","0","3 ","3","","2017","4504","0","0","055","01C055","","","","0","",
"NARZ","17","03","01","MADISON             ","0","0","1","6","0","0","0","3 ","3","","2017","0","0","5","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.
16.  OPERATIONS LIMITED FOR THE"," WINTER MONTH.","","114","",
"SERX","17","02","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"ATN ","17","02","01","ETOWAH              ","0","0","1447","4958","4080","0","0","3 ","3","","2017","3511","0","0","055","01C055","","","","0","",
"NARZ","17","06","01","MADISON             ","0","0","1","41","0","3040","304","3 ","3","","2017","0","20","20","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","67","",
"ABWR","17","06","01","JEFFERSON           ","0","0","4356","4356","3886","0","0","3 ","3","","2017","0","0","0","073","01C073","","","","0","",
"AUT ","17","06","01","AUTAUGA             ","0","0","646","2932","1717","0","0","3 ","3","","2017","2286","0","0","001","01C001","","","","0","",
"BHRR","17","06","01","JEFFERSON           ","0","0","14065","15544","12798","0","0","3 ","3","","2017","1479","0","0","073","01C073","","","","0","",
"ATN ","17","07","01","ETOWAH              ","0","0","1491","5295","5174","0","0","3 ","3","","2017","3804","0","0","055","01C055","","","","0","",
"TASD","17","07","01","MOBILE              ","0","0","8364","8364","14404","0","0","3 ","3","","2017","0","0","0","097","01C097","","","","0","",
"BHRR","17","05","01","JEFFERSON           ","0","0","12169","13616","13061","0","0","3 ","3","","2017","1447","0","0","073","01C073","","","","0","",
"ABS ","17","05","01","TUSCALOOSA          ","0","0","4764","10986","8639","0","0","3 ","3","","2017","6222","0","0","125","01C125","","","","0","",
"NARZ","17","02","01","MADISON             ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","089","01C089","15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.
17.  OPERATIONS CLOSED FOR THE WINTER.","","","83","",
"TASD","17","01","01","MOBILE              ","0","0","8760","8760","15026","0","0","3 ","3","","2017","0","0","0","097","01C097","","","","0","",
"CPC ","17","11","17","COOK                ","0","0","35","35","92","0","0","3 ","4","","2017","0","0","0","031","17C031","CHICAGO PORT RAILROAD (CPC), IS PRIMARILY A RAIL TO/FROM TRUCK AND WATER TRANSFER/TRANSLOAD FACILITY",". CARS ARE SET ON THE PROPERTY BY CHICAGO RAIL LINK (CRL) THROUGH A TRACKAGE RIGHTS AGREEMENT. MOVEM","ENT OF CARS IS ACCOMPLISHED WITH CONTRACT LABOR.","248","",
"BLOL","17","06","17","FORD                ","0","0","0","516","2134","0","0","3 ","4","","2017","516","0","0","053","17C053","","","","0","",
"ISW ","17","08","17","PEORIA              ","0","0","34","34","340","0","0","3 ","4","","2017","0","0","0","143","17C143","","","","0","",
"SCIH","17","06","17","COOK                ","0","0","0","2520","2806","0","0","6 ","4","","2017","2520","0","0","031","17C031","","","","0","",
"CSMX","17","01","01","SHELBY              ","0","0","0","0","0","0","0","3 ","3","","2017","0","0","0","117","01C117","NO TRAIN EXCURSION OPERATIONS","","","29","",
"CSMX","17","02","01","SHELBY              ","0","0","1","1","0","0","0","3 ","3","","2017","0","0","0","117","01C117","SOME INHOUSE TRAINING","","","21","",
"CSMX","17","03","01","SHELBY              ","0","0","1","47","37","4799","421","3 ","3","","2017","0","46","0","117","01C117","`OPENING DAY` FOR 2017 WAS 3-18-17","","","34","",
"CSMX","17","04","01","SHELBY              ","0","0","2","154","172","12616","1912","3 ","3","","2017","0","152","0","117","01C117","`COTTONTAIL EXPRESS` EVENT OCCURRED","","","35","",
"CSMX","17","05","01","SHELBY              ","0","0","3","258","249","84374","8341","3 ","3","","2017","0","255","0","117","01C117","`DAY OUT WITH THOMAS` EVENT OCCURRED","","","36","",
"CSMX","17","06","01","SHELBY              ","0","0","2","159","138","14710","2394","3 ","3","","2017","0","157","0","117","01C117","`RAIL SAFETY DAYS` EVENT OCCURRED","","","33","",
"CSMX","17","07","01","SHELBY              ","0","0","2","139","116","13081","1317","3 ","3","","2017","0","137","0","117","01C117","`WILD WEST DAY` EVENT OCCURRED","","","30","",
"CSMX","17","08","01","SHELBY              ","0","0","2","105","94","8379","735","3 ","3","","2017","0","103","0","117","01C117","REGULAR EXCURSION OPERATIONS","","","28","",
"CSMX","17","09","01","SHELBY              ","0","0","1","115","105","14330","1257","3 ","3","","2017","0","114","0","117","01C117","`GIRL SCOUT` EVENT OCCURRED","","","27","",
"CSMX","17","10","01","SHELBY              ","0","0","3","123","213","19070","3973","3 ","3","","2017","0","120","0","117","01C117","`PUMPKIN PATCH EXPRESS` EVENT OCCURRED","","","38","",
"CSMX","17","11","01","SHELBY              ","0","0","2","79","127","29459","6851","3 ","3","","2017","0","77","0","117","01C117","`NORTH POLE EXPRESS` EVENT OCCURRED","","","35","",
"CSMX","17","12","01","SHELBY              ","0","0","3","209","239","66443","11735","3 ","3","","2017","0","206","0","117","01C117","`NORTH POLE EXPRESS` & `SANTA SPECIAL` EVENTS OCCURRED","","","54","",
"YSRR","17","08","18","FAYETTE             ","0","0","0","385","1341","0","0","3 ","4","","2017","385","0","0","041","18C041","","","","0","",
"DCRR","17","07","18","ORANGE              ","0","0","0","28","64","0","0","3 ","4","","2017","28","0","0","117","18C117","","","","0","",
"DCRR","17","08","18","ORANGE              ","0","0","0","28","64","0","0","3 ","4","","2017","28","0","0","117","18C117","","","","0","",
"IRM ","17","06","18","ORANGE              ","0","0","0","500","1707","68134","3433","3 ","4","","2017","0","500","0","117","18C117","THE RAILROAD HAD A HIGH NUMBER OF PASSENGERS FOR SPECIAL EVENTS RESULTING IN HIGHER PASSENGER COUNTS"," AND PASSENGER MILES.","","121","",
