"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"LRS ","18","08","37","SCOTLAND            ","0","0","635","1229","422","0","0","3 ","3","","2018","594","0","0","165","37C165","","","","0","",
"PNRW","18","05","37","GASTON              ","0","0","0","73","538","0","0","3 ","3","","2018","73","0","0","071","37C071","","","","0","",
"NHVX","18","05","37","WAKE                ","0","0","7","295","253","5720","714","3 ","3","","2018","0","160","128","183","37C183","FEW PASSENGERS; MUCH MORE RAIN","","","30","",
"KSH ","18","08","37","LENOIR              ","0","0","0","0","0","0","0","5 ","3","","2018","0","0","0","107","37C107","","","","0","",
"SERA","18","04","06","YOLO                ","0","0","183","2222","6905","0","0","3 ","7","","2018","2039","0","0","113","06C113","NONE","","","4","",
"SAV ","18","02","06","SACRAMENTO          ","0","0","1527","1527","720","0","0","3 ","7","","2018","0","0","0","067","06C067","","","","0","",
"LACZ","18","01","06","LOS ANGELES         ","0","0","0","53242","0","3786680","631113","3 ","7","","2018","0","53242","0","037","06C037","","","","0","",
"STE ","18","02","06","SAN JOAQUIN         ","0","0","0","300","720","0","0","3 ","7","","2018","300","0","0","077","06C077","TRAINMASTER POSITION VACANT. SIGNAL MAINTAINER POSITION VACANT. GENERAL FOREMAN POSITION VACANT. 1 M","OW POSITION MOVED TO PART TIME.","","131","",
"CCT ","18","02","06","SAN JOAQUIN         ","0","0","4113","4607","4072","0","0","3 ","7","","2018","494","0","0","077","06C077","","","","0","",
"CWR ","18","02","06","MENDOCINO           ","0","0","0","511","4106","23327","1971","3 ","7","","2018","0","511","0","045","06C045","","","","0","",
"SFBR","18","03","06","SAN FRANCISCO       ","0","0","396","401","2640","0","0","3 ","7","","2018","5","0","0","075","06C075","","","","0","",
"IAIS","18","02","19","LINN                ","0","0","22650","79576","38789","0","0","2 ","6","","2018","56830","0","96","113","19C113","NO INCIDENTS TO REPORT FOR FEBRUARY 2018","","","40","",
"BJRY","18","04","19","DES MOINES          ","0","0","2281","2281","9060","0","0","3 ","6","","2018","0","0","0","057","19C057","","","","0","",
"SDR ","18","05","19","SCOTT               ","0","0","6","6","37","0","0","","6","","2018","0","0","0","163","19C163","","","","0","",
"IARR","18","03","19","HARDIN              ","0","0","0","248","378","0","0","3 ","6","","2018","248","0","0","083","19C083","","","","0","",
"BSVY","18","05","19","BOONE               ","0","0","23","673","1955","38457","2400","3 ","6","","2018","90","528","32","015","19C015","BOX 12 AND 16 ARE CORRECT","","","25","",
"BJRY","18","06","19","DES MOINES          ","0","0","2401","2401","9400","0","0","3 ","6","","2018","0","0","0","057","19C057","","","","0","",
"IAIS","18","01","19","LINN                ","0","0","24031","85266","42577","0","0","2 ","6","","2018","61235","0","0","113","19C113","","","","0","",
"CIC ","18","01","19","LINN                ","0","0","7491","7491","13743","0","0","3 ","6","","2018","0","0","0","113","19C113","","","","0","",
"KEOK","18","08","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2018","0","0","0","111","19C111","","","","0","",
"BSVY","18","02","19","BOONE               ","0","0","7","195","1808","8374","387","3 ","6","","2018","63","125","0","015","19C015","BOX 12 AND 16 ARE CORRECT. ","","","26","",
"IATR","18","04","19","CERRO GORDO         ","0","0","0","324","1778","0","0","3 ","6","","2018","324","0","0","033","19C033","","","","0","",
"ISRY","18","04","19","APPANOOSE           ","0","0","0","826","1682","0","0","3 ","6","","2018","826","0","0","007","19C007","","","","0","",
"BSVY","18","03","19","BOONE               ","0","0","9","152","1971","5842","277","3 ","6","","2018","45","98","0","015","19C015","BOX 12 AND 16 ARE CORRECT.","","","26","",
"IAIS","18","06","19","LINN                ","0","0","24285","79506","37946","0","0","2 ","6","","2018","55173","0","48","113","19C113","","","","0","",
"BSVY","18","06","19","BOONE               ","0","0","21","1019","2119","66886","4375","3 ","6","","2018","54","944","0","015","19C015","BOX 12 AND 16 ARE CORRECT","","","25","",
"KEOK","18","06","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2018","0","0","0","111","19C111","","","","0","",
"KEOK","18","03","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2018","0","0","0","111","19C111","","","","0","",
"RNA ","18","11","17","PEORIA              ","0","0","18","358","578","0","0","3 ","4","","2018","340","0","0","143","17C143","","","","0","",
"TTIS","18","05","21","BOURBON             ","0","0","0","0","1169","0","0","6 ","3","","2018","0","0","0","017","21C017","","","","0","",
"ABS ","18","03","01","TUSCALOOSA          ","0","0","3555","9480","8347","0","0","3 ","3","","2018","5925","0","0","125","01C125","","","","0","",
"ATN ","18","03","01","ETOWAH              ","0","0","1528","5215","4687","0","0","3 ","3","","2018","3687","0","0","055","01C055","","","","0","",
"ATN ","18","04","01","ETOWAH              ","0","0","1661","6507","5423","0","0","3 ","3","","2018","4846","0","0","055","01C055","","","","0","",
"NARZ","18","06","01","MADISON             ","0","0","1","31","0","3130","313","3 ","3","","2018","0","20","10","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.
17.  FATHER'S DAY TRAINS.","","","94","",
"APPX","18","05","01","SHELBY              ","0","0","56","56","264","0","0","3 ","3","","2018","0","0","0","117","01C117","","","","0","",
"NARZ","18","01","01","MADISON             ","0","0","0","0","0","0","0","3 ","3","","2018","0","0","0","089","01C089","15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.
17.  OPERATIONS CLOSED DOWN FOR THE WINTER SEASON.","","","95","",
"SERX","18","02","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2018","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"ABWR","18","10","01","JEFFERSON           ","0","0","3694","3694","4248","0","0","3 ","3","","2018","0","0","0","073","01C073","","","","0","",
"AUT ","18","10","01","AUTAUGA             ","0","0","642","2260","1892","0","0","3 ","3","","2018","1618","0","0","001","01C001","","","","0","",
"BHRR","18","10","01","JEFFERSON           ","0","0","13902","15971","14574","0","0","3 ","3","","2018","2069","0","0","073","01C073","","","","0","",
"LNW ","18","05","22","CLAIBORNE           ","0","0","783","1563","1930","0","0","3 ","5","","2018","780","0","0","027","22C027","","","","0","",
"TIBR","18","05","22","BEAUREGARD          ","0","0","903","2807","2624","0","0","3 ","5","","2018","1904","0","0","011","22C011","INCREASE IN FREIGHT BEING MOVED OVER LINE.","","","42","",
"LNW ","18","09","22","CLAIBORNE           ","0","0","745","1381","2231","0","0","3 ","5","","2018","636","0","0","027","22C027","","","","0","",
"NOGC","18","08","22","PLAQUEMINES         ","0","0","4134","5555","5776","0","0","3 ","5","","2018","1421","0","0","075","22C075","","","","0","",
"LNW ","18","08","22","CLAIBORNE           ","0","0","846","1653","2456","0","0","3 ","5","","2018","807","0","0","027","22C027","","","","0","",
"LAS ","18","08","22","WEBSTER             ","0","0","0","13694","8547","0","0","3 ","5","","2018","13694","0","0","119","22C119","","","","0","",
"LAS ","18","07","22","WEBSTER             ","0","0","0","14564","8714","0","0","3 ","5","","2018","14564","0","0","119","22C119","","","","0","",
"AKDN","18","07","22","ST LANDRY           ","0","0","0","997","1348","0","0","3 ","5","","2018","997","0","0","097","22C097","","","","0","",
"DSRR","18","10","22","MADISON             ","0","0","0","315","1434","0","0","3 ","5","","2018","315","0","0","065","22C065","","","","0","",
"LNW ","18","11","22","CLAIBORNE           ","0","0","650","1223","2132","0","0","3 ","5","","2018","573","0","0","027","22C027","TRAIN MILES DOWN DUE TO LOWER CARLOADS THAN EXPECTED.","","","53","",
"AKDN","18","10","22","ST LANDRY           ","0","0","0","1886","1345","0","0","3 ","5","","2018","1886","0","0","097","22C097","","","","0","",
"BBAY","18","09","22","WASHINGTON          ","0","0","0","4196","2574","0","0","3 ","5","","2018","4196","0","0","117","22C117","","","","0","",
"FRVT","18","02","25","NORFOLK             ","0","0","477","630","972","0","0","3 ","1","","2018","153","0","0","021","25C021","","","","0","",
"PVRR","18","06","25","HAMPDEN             ","0","0","6726","6726","3478","0","0","3 ","1","","2018","0","0","0","013","25C013","","","","0","",
"MBTA","18","05","25","MIDDLESEX           ","0","0","0","395428","436769","96327619","2816936","6 ","1","","2018","0","395428","0","017","25C017","NUMBERS IN BOX 15 ARE ACTUALLY CONTRACTOR HOURS.","","","48","",
"MCER","18","05","25","HAMPDEN             ","0","0","0","936","2071","0","0","3 ","1","","2018","936","0","0","013","25C013","","","","0","",
"BCRY","18","03","25","BERKSHIRE           ","0","0","0","0","0","0","0","3 ","1","","2018","0","0","0","003","25C003","SEASONAL TOURIST OPERATION - NO OPERATIONS IN MARCH.","","","52","",
"PVRR","18","03","25","HAMPDEN             ","0","0","7584","7584","3811","0","0","3 ","1","","2018","0","0","0","013","25C013","","","","0","",
"BSVY","18","01","19","BOONE               ","0","0","6","60","1950","0","0","3 ","6","","2018","54","0","0","015","19C015","OFF SEASON NO TRAINS RUNNING. BOX 12 AND 16 CORRECT. ","","","52","",
"BJRY","18","01","19","DES MOINES          ","0","0","2459","2459","8925","0","0","3 ","6","","2018","0","0","0","057","19C057","","","","0","",
"CIC ","18","06","19","LINN                ","0","0","7112","7112","12256","0","0","3 ","6","","2018","0","0","0","113","19C113","","","","0","",
"KEOK","18","04","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2018","0","0","0","111","19C111","","","","0","",
"KEOK","18","05","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2018","0","0","0","111","19C111","","","","0","",
"IARR","18","01","19","HARDIN              ","0","0","0","346","344","0","0","3 ","6","","2018","346","0","0","083","19C083","","","","0","",
"CIC ","18","02","19","LINN                ","0","0","6786","6786","12250","0","0","3 ","6","","2018","0","0","0","113","19C113","","","","0","",
"CIC ","18","04","19","LINN                ","0","0","7101","7101","13115","0","0","3 ","6","","2018","0","0","0","113","19C113","RAILROAD HOURS CORRECTED ","","","24","",
"IARR","18","05","19","HARDIN              ","0","0","0","321","389","0","0","3 ","6","","2018","321","0","0","083","19C083","","","","0","",
"BSVY","18","04","19","BOONE               ","0","0","18","660","1924","2882","131","3 ","6","","2018","54","524","64","015","19C015","BOX 12 AND 16 ARE CORRECT","","","25","",
"IANR","18","04","19","BLACK HAWK          ","0","0","0","15716","15698","0","0","3 ","6","","2018","15716","0","0","013","19C013","","","","0","",
"IANR","18","01","19","BLACK HAWK          ","0","0","0","16396","16940","0","0","3 ","6","","2018","16396","0","0","013","19C013","","","","0","",
"KEOK","18","02","19","LEE                 ","0","0","0","0","0","0","0","6 ","6","","2018","0","0","0","111","19C111","","","","0","",
"KBSR","18","04","17","IROQUOIS            ","0","0","294","2918","1313","0","0","3 ","4","","2018","2624","0","0","075","17C075","","","","0","",
"CPC ","18","05","17","COOK                ","0","0","36","36","96","0","0","3 ","4","","2018","0","0","0","031","17C031","CHICAGO PORT RAILROAD (CPC), IS PRIMARILY A RAIL TO/FROM TRUCK AND WATER TRANSFER/TRANSLOAD FACILITY",". CARS ARE SET ON THE PROPERY BY CHICAGO RAIL LINK (CRL) THROUGH A TRACKAGE RIGHTS AGREEMENT. MOVEME","NT OF CARS IS ACCOMPLISHED WITH CONTRACT LABOR.","247","",
"IATX","18","02","17","DU PAGE             ","0","0","18537","18537","6179","0","0","3 ","4","","2018","0","0","0","043","17C043","","","","0","",
"CPC ","18","02","17","COOK                ","0","0","30","30","80","0","0","3 ","4","","2018","0","0","0","031","17C031","CHICAGO PORT RAILROAD (CPC), IS PRIMARILY A RAIL TO/FROM TRUCK AND WATER TRANSFER/TRANSLOAD FACILITY",". CARS ARE SET ON THE PROPERY BY CHICAGO RAIL LINK (CRL) THROUGH A TRACKAGE RIGHTS AGREEMENT. MOVEME","NT OF CARS IS ACCOMPLISHED WITH CONTRACT LABOR. ","247","",
"BLOL","18","02","17","FORD                ","0","0","0","560","1381","0","0","3 ","4","","2018","560","0","0","053","17C053","","","","0","",
"PHRR","18","02","17","MADISON             ","0","0","128","128","401","0","0","3 ","4","","2018","0","0","0","119","17C119","","","","0","",
"IRYM","18","02","17","MCHENRY             ","0","0","0","0","0","0","0","3 ","4","","2018","0","0","0","111","17C111","SEASONAL OPERATIONS","","","19","",
"CRL ","18","03","17","COOK                ","0","0","10485","11160","7714","0","0","3 ","4","","2018","675","0","0","031","17C031","","","","0","",
"PVRR","18","04","25","HAMPDEN             ","0","0","6666","6666","3569","0","0","3 ","1","","2018","0","0","0","013","25C013","","","","0","",
"FRVT","18","05","25","NORFOLK             ","0","0","485","651","1120","0","0","3 ","1","","2018","166","0","0","021","25C021","","","","0","",
"BCRY","18","04","25","BERKSHIRE           ","0","0","0","0","0","0","0","3 ","1","","2018","0","0","0","003","25C003","SEASONAL TOURIST OPERATION - NO OPERATIONS IN APRIL.","","","52","",
"BCRY","18","06","25","BERKSHIRE           ","0","0","0","261","0","4789","477","3 ","1","","2018","0","211","50","003","25C003","","","","0","",
"GRS ","18","02","25","MIDDLESEX           ","0","0","62280","129773","125330","0","0","2 ","1","","2018","67493","0","0","017","25C017","","","","0","",
"MBTA","18","02","25","MIDDLESEX           ","0","0","0","356398","419439","83733653","2450328","6 ","1","","2018","0","356398","0","017","25C017","HOURS IN BOX 15 ARE ACTUALLY CONTRACTOR HOURS 

5A0172 WAS ADDED ON 4.20.18 AND 5A0184 ADDED 5.8.1","8 DISCOVERED WHILE REVIEWING 
5A0181 WAS ADDED (PSGR SENT ADDITIONAL INFO IN APRIL) DISCOVERED WHIL","E REVIEWING","211","",
"WS  ","18","01","24","FREDERICK           ","0","0","0","8","30","144","18","3 ","2","","2018","0","8","0","021","24C021","","","","0","",
"ADBF","18","03","26","LENAWEE             ","0","0","0","462","2455","11697","936","3 ","4","","2018","448","14","0","091","26C091","","","","0","",
"JAIL","18","05","26","INGHAM              ","0","0","0","3108","1718","0","0","3 ","4","","2018","3108","0","0","065","26C065","#11 - WE OPERATED (42) FREIGHTS TRAINS IN MAY.","","","46","",
"CHS ","18","05","26","EATON               ","0","0","0","3","257","150","50","3 ","4","","2018","0","3","0","045","26C045","11 - WE OPERATED (0) FREIGHT IN MAY.  16 - WE OPERATED (1) DINNER/EXCURSION TRAINS IN MAY.  17 - WE ","OPERATED (1) DINNER/EXCURSION TRAINS IN MAY.","","144","",
"ADBF","18","06","26","LENAWEE             ","0","0","0","686","3220","13034","931","3 ","4","","2018","672","14","0","091","26C091","11 - WE OPERATED (21) FREIGHT TRAINS IN JUNE
16 - WE OPERATED (11) DINNER/EXCURSION TRAINS IN JUNE","
17 - WE OPERATED (11) DINNER EXCURSION TRAINS IN JUNE","","154","",
"GLC ","18","07","26","SHIAWASSEE          ","0","0","158","18328","6721","0","0","3 ","4","","2018","18170","0","0","155","26C155","WE HAD THREEE PAYS IN THIS MONTH TO ACCOUNT FOR THE HIGHER RAILROAD WORKER HOURS. WE HAD NO CROSSING"," INCIDENTS, OR EMPLOYEE PERSONAL INJURIES. WE DID HAVE A DERAILMENT BUT IT DID NOT MEET THE THRESHOL","D.","202","",
"HRR ","18","08","26","GENESEE             ","0","0","2","674","2659","131000","16375","3 ","4","","2018","0","672","0","049","26C049","INCLUDED ALL HOURS AND MILES FOR THE MONTH OF AUGUST 2018; UPDATED 9/25/18 TO INCLUDE CORRECT NUMBER"," OF PASSENGER MILES.","","120","",
"MSTP","18","10","26","SHIAWASSEE          ","0","0","22","608","748","183714","5116","3 ","4","","2018","0","510","76","155","26C155","ITEM 14 DEAD HEAD MILES .  NO PASSENGERS.  ONE INJURY OCCURRED IN OCT.  SEE FORMS ATTACHED.","","","91","",
"WMI ","18","11","26","VAN BUREN           ","0","0","36","36","37","0","0","3 ","4","","2018","0","0","0","159","26C159","","","","0","",
"WMI ","18","09","26","VAN BUREN           ","0","0","45","45","46","0","0","3 ","4","","2018","0","0","0","159","26C159","","","","0","",
"WMI ","18","10","26","VAN BUREN           ","0","0","117","117","116","0","0","3 ","4","","2018","0","0","0","159","26C159","","","","0","",
