"RAILROAD","IYR","IMO","STATE","COUNTY","LOCOMI","MTMI","ysmi","TOTMI","EMPHRS","PASSMI","REVPASS","TYPRR","REGION","DUMMY","YEAR4","FRTRNMI","PASTRNMI","OTHERMI","CNTYCD","STCNTY","NARR1","NARR2","NARR3","NARRLEN",DUMMY1
"NWP ","19","07","06","SONOMA              ","0","0","180","1396","735","0","0","6 ","7","","2019","1216","0","0","097","06C097","ADDITIONAL FREIGHT TRAIN MILES DUE TO BALLAST TRAINS FOR SMART.","","","63","",
"OERY","19","07","06","RIVERSIDE           ","0","0","0","60","0","915","305","3 ","7","","2019","0","60","0","065","06C065","LOW PASSENGER COUNT AND MILES DUE TO WEATHER.","","","45","",
"LACZ","19","07","06","LOS ANGELES         ","0","0","0","20085","0","664052","110675","3 ","7","","2019","0","20085","0","037","06C037","REHABILITATION WORK IS CURRENTLY BEING PERFORMED ON HALF OF THE ALIGNMENT. ALL CROSSINGS IN THAT REG","ION ARE CLOSED UNTIL BEGINNING OF JUNE, THEN WORK WILL COMMENCE ON THE OTHER HALF. THEREFORE THE FLU","CTUATIONS IN NUMBERS OF MILES OPERATED AND PASSENG","250","",
"LAJ ","19","07","06","LOS ANGELES         ","0","0","4709","4709","3957","0","0","6 ","7","","2019","0","0","0","037","06C037","","","","0","",
"SMRT","19","08","06","SONOMA              ","0","0","10","36119","25289","2565853","59671","6 ","7","","2019","0","36034","75","097","06C097","","","","0","",
"PHL ","19","08","06","LOS ANGELES         ","0","0","16277","16277","30370","0","0","3 ","7","","2019","0","0","0","037","06C037","TRAIN SWITCHING MILES BASED ON LOCOMOTIVE GPS.","","","46","",
"SMV ","19","01","06","SANTA BARBARA       ","0","0","0","323","1276","0","0","3 ","7","","2019","323","0","0","083","06C083","","","","0","",
"SMV ","19","02","06","SANTA BARBARA       ","0","0","0","265","1227","0","0","3 ","7","","2019","265","0","0","083","06C083","","","","0","",
"SMV ","19","03","06","SANTA BARBARA       ","0","0","0","360","1425","0","0","3 ","7","","2019","360","0","0","083","06C083","","","","0","",
"SDR ","19","04","19","SCOTT               ","0","0","13","13","45","0","0","","6","","2019","0","0","0","163","19C163","","","","0","",
"EFRR","19","07","17","EFFINGHAM           ","0","0","3324","3324","554","0","0","3 ","4","","2019","0","0","0","049","17C049","","","","0","",
"EIRC","19","07","17","COLES               ","0","0","0","553","1237","0","0","3 ","4","","2019","553","0","0","029","17C029","","","","0","",
"NARZ","19","07","01","MADISON             ","0","0","1","31","0","2430","243","3 ","3","","2019","0","20","10","089","01C089","14.  WORK & INSPECTION TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","80","",
"ABWR","19","04","01","JEFFERSON           ","0","0","3553","3553","3267","0","0","3 ","3","","2019","0","0","0","073","01C073","","","","0","",
"AUT ","19","04","01","AUTAUGA             ","0","0","427","1580","1656","0","0","3 ","3","","2019","1153","0","0","001","01C001","","","","0","",
"BHRR","19","04","01","JEFFERSON           ","0","0","14374","16677","14814","0","0","3 ","3","","2019","2303","0","0","073","01C073","","","","0","",
"TASD","19","08","01","MOBILE              ","0","0","8652","8652","16184","0","0","3 ","3","","2019","0","0","0","097","01C097","","","","0","",
"SERX","19","08","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"ATN ","19","07","01","ETOWAH              ","0","0","1410","5550","5714","0","0","3 ","3","","2019","4140","0","0","055","01C055","","","","0","",
"AUT ","19","07","01","AUTAUGA             ","0","0","499","2346","1779","0","0","3 ","3","","2019","1847","0","0","001","01C001","","","","0","",
"BHRR","19","07","01","JEFFERSON           ","0","0","13863","16052","14432","0","0","3 ","3","","2019","2189","0","0","073","01C073","","","","0","",
"NARZ","19","08","01","MADISON             ","0","0","1","21","0","1310","131","3 ","3","","2019","0","10","10","089","01C089","14.  INSPECTION TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","73","",
"HMCR","19","06","01","MADISON             ","0","0","3","393","567","0","0","3 ","3","","2019","390","0","0","089","01C089","","","","0","",
"HMCR","19","07","01","MADISON             ","0","0","3","283","538","0","0","3 ","3","","2019","280","0","0","089","01C089","","","","0","",
"TASD","19","07","01","MOBILE              ","0","0","9684","9684","15224","0","0","3 ","3","","2019","0","0","0","097","01C097","","","","0","",
"ABWR","19","07","01","JEFFERSON           ","0","0","2725","2725","2280","0","0","3 ","3","","2019","0","0","0","073","01C073","","","","0","",
"ABS ","19","05","01","TUSCALOOSA          ","0","0","3143","9383","9049","0","0","3 ","3","","2019","6240","0","0","125","01C125","","","","0","",
"ABS ","19","06","01","TUSCALOOSA          ","0","0","3625","9528","8459","0","0","3 ","3","","2019","5903","0","0","125","01C125","","","","0","",
"SQSC","19","04","01","JACKSON             ","0","0","52","243","620","0","0","3 ","3","","2019","191","0","0","071","01C071","","","","0","",
"HMCR","19","04","01","MADISON             ","0","0","8","320","550","0","0","3 ","3","","2019","312","0","0","089","01C089","","","","0","",
"HMCR","19","05","01","MADISON             ","0","0","5","265","559","0","0","3 ","3","","2019","260","0","0","089","01C089","","","","0","",
"SERX","19","05","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"TASD","19","05","01","MOBILE              ","0","0","8922","8922","15979","0","0","3 ","3","","2019","0","0","0","097","01C097","","","","0","",
"NARZ","19","04","01","MADISON             ","0","0","2","78","0","5260","1044","3 ","3","","2019","0","56","20","089","01C089","14.  INSPECTION TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.
16.  HAVE BEGUN OUR SUMME","R EXCURSIONS.","","113","",
"ATN ","19","04","01","ETOWAH              ","0","0","1380","5250","5273","0","0","3 ","3","","2019","3870","0","0","055","01C055","","","","0","",
"SQSC","19","05","01","JACKSON             ","0","0","143","393","458","0","0","3 ","3","","2019","250","0","0","071","01C071","","","","0","",
"HMCR","19","01","01","MADISON             ","0","0","4","238","781","0","0","3 ","3","","2019","234","0","0","089","01C089","0","","","1","",
"HMCR","19","02","01","MADISON             ","0","0","5","187","626","0","0","3 ","3","","2019","182","0","0","089","01C089","","","","0","",
"HMCR","19","03","01","MADISON             ","0","0","5","161","880","0","0","3 ","3","","2019","156","0","0","089","01C089","","","","0","",
"ATN ","19","03","01","ETOWAH              ","0","0","1260","5310","5423","0","0","3 ","3","","2019","4050","0","0","055","01C055","","","","0","",
"NARZ","19","03","01","MADISON             ","0","0","1","21","0","0","0","3 ","3","","2019","0","0","20","089","01C089","14.  WORK & INSPECTION TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.
16.  NO EXCURSIONS"," SCHEDULED.","","111","",
"APPX","19","03","01","SHELBY              ","0","0","42","42","143","0","0","3 ","3","","2019","0","0","0","117","01C117","","","","0","",
"NARZ","19","06","01","MADISON             ","0","0","2","32","0","3140","314","3 ","3","","2019","0","20","10","089","01C089","14.  WORK TRAIN MILES.
15.  ALL WORKERS VOLUNTEERS OR CONTRACTORS.","","","67","",
"SERX","19","06","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"CSMX","19","05","01","SHELBY              ","0","0","2","112","116","7890","728","3 ","3","","2019","0","110","0","117","01C117","NORMAL MONTH - NO EVENTS","","","24","",
"APPX","19","05","01","SHELBY              ","0","0","42","42","122","0","0","3 ","3","","2019","0","0","0","117","01C117","","","","0","",
"ABS ","19","02","01","TUSCALOOSA          ","0","0","3555","9131","8237","0","0","3 ","3","","2019","5576","0","0","125","01C125","","","","0","",
"APPX","19","08","01","SHELBY              ","0","0","42","42","146","0","0","3 ","3","","2019","0","0","0","117","01C117","","","","0","",
"CSMX","19","08","01","SHELBY              ","0","0","1","115","110","9029","792","3 ","3","","2019","0","114","0","117","01C117","NO EVENTS THIS MONTH; JUST NORMAL SATURDAY RUNS. ","","","48","",
"RBRM","19","09","17","COOK                ","0","0","135","135","252","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"ALAB","19","09","17","PEORIA              ","0","0","0","0","299","0","0","3 ","4","","2019","0","0","0","143","17C143","","","","0","",
"DT  ","19","09","17","PEORIA              ","0","0","10","96","194","0","0","3 ","4","","2019","86","0","0","143","17C143","","","","0","",
"EWR ","19","09","17","PEORIA              ","0","0","113","735","285","0","0","3 ","4","","2019","622","0","0","143","17C143","","","","0","",
"FSR ","19","09","17","PEORIA              ","0","0","294","738","1703","0","0","3 ","4","","2019","444","0","0","143","17C143","","","","0","",
"GCW ","19","09","17","PEORIA              ","0","0","68","120","537","0","0","3 ","4","","2019","52","0","0","143","17C143","","","","0","",
"GET ","19","09","17","PEORIA              ","0","0","31","875","851","0","0","3 ","4","","2019","844","0","0","143","17C143","","","","0","",
"GS  ","19","09","17","PEORIA              ","0","0","42","1076","1845","0","0","3 ","4","","2019","1034","0","0","143","17C143","","","","0","",
"ISW ","19","09","17","PEORIA              ","0","0","28","28","314","0","0","3 ","4","","2019","0","0","0","143","17C143","","","","0","",
"KJRY","19","09","17","PEORIA              ","0","0","536","2275","3331","0","0","3 ","4","","2019","1739","0","0","143","17C143","","","","0","",
"KTR ","19","09","17","PEORIA              ","0","0","64","64","132","0","0","3 ","4","","2019","0","0","0","143","17C143","","","","0","",
"RVPR","19","08","17","CARROLL             ","0","0","1041","1041","1487","0","0","3 ","4","","2019","0","0","0","015","17C015","","","","0","",
"EFRR","19","08","17","EFFINGHAM           ","0","0","3372","3372","562","0","0","3 ","4","","2019","0","0","0","049","17C049","","","","0","",
"EIRC","19","08","17","COLES               ","0","0","0","250","1220","0","0","3 ","4","","2019","250","0","0","029","17C029","","","","0","",
"CRL ","19","09","17","COOK                ","0","0","8318","8856","6476","0","0","3 ","4","","2019","538","0","0","031","17C031","","","","0","",
"MJ  ","19","09","17","COOK                ","0","0","0","0","0","0","0","6 ","4","","2019","0","0","0","031","17C031","","","","0","",
"RNA ","19","03","17","PEORIA              ","0","0","18","362","429","0","0","3 ","4","","2019","344","0","0","143","17C143","","","","0","",
"RVPR","19","03","17","CARROLL             ","0","0","1056","1056","1435","0","0","3 ","4","","2019","0","0","0","015","17C015","","","","0","",
"RBRM","19","03","17","COOK                ","0","0","140","140","185","0","0","3 ","4","","2019","0","0","0","031","17C031","","","","0","",
"MSCI","19","03","17","PEORIA              ","0","0","12","190","521","0","0","3 ","4","","2019","178","0","0","143","17C143","","","","0","",
"MSO ","19","03","17","PEORIA              ","0","0","62","302","123","0","0","3 ","4","","2019","240","0","0","143","17C143","","","","0","",
"NDW ","19","03","17","PEORIA              ","0","0","219","920","688","0","0","3 ","4","","2019","701","0","0","143","17C143","","","","0","",
"ABS ","19","01","01","TUSCALOOSA          ","0","0","4124","10295","9302","0","0","3 ","3","","2019","6171","0","0","125","01C125","","","","0","",
"TASD","19","02","01","MOBILE              ","0","0","8868","8868","15172","0","0","3 ","3","","2019","0","0","0","097","01C097","","","","0","",
"ABWR","19","02","01","JEFFERSON           ","0","0","3410","3410","3362","0","0","3 ","3","","2019","0","0","0","073","01C073","","","","0","",
"AUT ","19","02","01","AUTAUGA             ","0","0","384","1804","1561","0","0","3 ","3","","2019","1420","0","0","001","01C001","","","","0","",
"BHRR","19","02","01","JEFFERSON           ","0","0","12844","15073","13354","0","0","3 ","3","","2019","2229","0","0","073","01C073","","","","0","",
"CSMX","19","02","01","SHELBY              ","0","0","1","1","0","0","0","3 ","3","","2019","0","0","0","117","01C117","SOME `IN HOUSE` TRAINING  NO TRAIN EXCURSION OPERATIONS","","","55","",
"SQSC","19","06","01","JACKSON             ","0","0","24","179","626","0","0","3 ","3","","2019","155","0","0","071","01C071","","","","0","",
"SERX","19","07","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"APPX","19","06","01","SHELBY              ","0","0","51","51","172","0","0","3 ","3","","2019","0","0","0","117","01C117","","","","0","",
"ABWR","19","06","01","JEFFERSON           ","0","0","2702","2702","2540","0","0","3 ","3","","2019","0","0","0","073","01C073","","","","0","",
"AUT ","19","06","01","JEFFERSON           ","0","0","475","1967","1467","0","0","3 ","3","","2019","1492","0","0","073","01C073","","","","0","",
"BHRR","19","06","01","JEFFERSON           ","0","0","15280","17781","13788","0","0","3 ","3","","2019","2501","0","0","073","01C073","","","","0","",
"CSMX","19","06","01","SHELBY              ","0","0","2","166","158","13947","1637","3 ","3","","2019","0","164","0","117","01C117","`RAIL SAFETY DAYS` EVENT OCCURRED","","","33","",
"ATN ","19","06","01","ETOWAH              ","0","0","1260","5130","5079","0","0","3 ","3","","2019","3870","0","0","055","01C055","","","","0","",
"ABWR","19","05","01","JEFFERSON           ","0","0","3308","3308","3271","0","0","3 ","3","","2019","0","0","0","073","01C073","","","","0","",
"AUT ","19","05","01","AUTAUGA             ","0","0","509","2089","1570","0","0","3 ","3","","2019","1580","0","0","001","01C001","","","","0","",
"BHRR","19","05","01","JEFFERSON           ","0","0","16303","18529","15052","0","0","3 ","3","","2019","2226","0","0","073","01C073","","","","0","",
"TASD","19","04","01","MOBILE              ","0","0","9018","9018","15667","0","0","3 ","3","","2019","0","0","0","097","01C097","","","","0","",
"SERX","19","02","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"SERX","19","01","01","JEFFERSON           ","0","0","0","0","0","0","0","3 ","3","","2019","0","0","0","073","01C073","SERX HAS NO EMPLOYEES AND NEITHER OWNS NOR OPERATES ANY EQUIPMENT.","","","66","",
"ATN ","19","02","01","ETOWAH              ","0","0","1200","4980","4806","0","0","3 ","3","","2019","3780","0","0","055","01C055","","","","0","",
"APPX","19","02","01","SHELBY              ","0","0","21","21","206","0","0","3 ","3","","2019","0","0","0","117","01C117","","","","0","",
"MGRZ","19","09","18","CLARK               ","0","0","6846","6846","1141","0","0","3 ","4","","2019","0","0","0","019","18C019","","","","0","",
"LMIC","19","09","18","PORTER              ","0","0","12384","12384","5434","0","0","3 ","4","","2019","0","0","0","127","18C127","","","","0","",
"LNAL","19","09","18","HARRISON            ","0","0","52","182","402","0","0","3 ","4","","2019","130","0","0","061","18C061","","","","0","",
"LSIZ","19","09","18","PUTNAM              ","0","0","101","101","632","0","0","3 ","4","","2019","0","0","0","133","18C133","","","","0","",
"CMPA","19","09","18","JEFFERSON           ","0","0","1","289","874","0","0","3 ","4","","2019","288","0","0","077","18C077","","","","0","",
"SIND","19","09","18","CLARK               ","0","0","36","36","504","0","0","3 ","4","","2019","0","0","0","019","18C019","","","","0","",
"EVWR","19","09","18","POSEY               ","0","0","616","17851","20362","0","0","6 ","4","","2019","17235","0","0","129","18C129","","","","0","",
"LIRC","19","09","18","CLARK               ","0","0","626","7390","2291","0","0","3 ","4","","2019","6764","0","0","019","18C019","","","","0","",
"CMPA","19","08","18","JEFFERSON           ","0","0","1","219","983","0","0","3 ","4","","2019","218","0","0","077","18C077","","","","0","",
"BLRR","19","09","18","WARREN              ","0","0","0","0","0","0","0","3 ","4","","2019","0","0","0","171","18C171","WE ARE A HOLDING COMPANY AND OPERATE NO TRAIN OR TRACK EQUIPMENT.  WE HAVE NO EMPLOYEES AND NO SALAR","Y.  ALL OUR WORK IS DONE BY THE KBSR WHO HAS COMPLETE OPERATING RIGHTS.  THEY WOULD REPORT ANY ACCID","ENTS ON THIS LINE.","218","",
